id_leitura,id_unidade,id_usina,data_hora,geracao_mwh,consumo_combustivel,disponibilidade,temperatura_c
1705,4,1,2025-06-01 21:00:00,69.786,13.433,0.9156,38.3
1706,5,1,2025-06-01 21:00:00,65.082,12.603,0.9378,75.6
1707,6,1,2025-06-01 21:00:00,76.546,13.884,0.9061,70.4
1708,7,1,2025-06-01 21:00:00,62.001,11.449,0.981,70.0
1709,8,1,2025-06-01 21:00:00,76.517,14.921,0.9381,60.7
1710,9,2,2025-06-01 21:00:00,62.812,11.713,0.9056,49.7
1711,10,2,2025-06-01 21:00:00,49.541,9.04,0.9085,76.3
1712,11,2,2025-06-01 21:00:00,60.656,10.589,0.917,67.3
1713,12,2,2025-06-01 21:00:00,46.085,9.047,0.9422,65.9
1714,13,2,2025-06-01 21:00:00,52.81,9.021,0.947,36.3
1715,14,2,2025-06-01 21:00:00,50.976,9.829,0.9322,40.9
1716,15,2,2025-06-01 21:00:00,53.988,10.67,0.9206,64.8
1717,16,2,2025-06-01 21:00:00,59.649,11.733,0.9167,53.0
1718,17,3,2025-06-01 21:00:00,42.798,7.621,0.9635,93.4
1719,18,3,2025-06-01 21:00:00,32.055,6.54,0.9214,50.9
1720,19,3,2025-06-01 21:00:00,34.722,6.699,0.9805,72.5
1721,20,3,2025-06-01 21:00:00,42.66,8.477,0.9578,70.5
1722,21,4,2025-06-01 21:00:00,5.417,1.044,0.9531,60.6
1723,22,4,2025-06-01 21:00:00,5.556,0.962,0.9824,65.3
1724,23,4,2025-06-01 21:00:00,5.467,1.074,0.9313,59.9
1725,24,4,2025-06-01 21:00:00,5.375,1.025,0.9672,67.9
1726,25,4,2025-06-01 21:00:00,6.565,1.281,0.9516,46.2
1727,26,4,2025-06-01 21:00:00,5.843,1.148,0.9824,91.3
1728,27,4,2025-06-01 21:00:00,5.406,1.057,0.9809,86.2
1729,28,4,2025-06-01 21:00:00,6.614,1.372,0.9727,38.6
1730,29,5,2025-06-01 21:00:00,72.552,13.676,0.924,79.8
1731,30,5,2025-06-01 21:00:00,87.224,17.773,0.941,86.6
1732,31,5,2025-06-01 21:00:00,91.006,17.779,0.9846,51.0
1733,32,5,2025-06-01 21:00:00,74.796,13.196,0.9687,49.2
1734,33,6,2025-06-01 21:00:00,26.907,4.736,0.9028,82.8
1735,34,6,2025-06-01 21:00:00,27.591,5.226,0.9991,60.3
1736,35,6,2025-06-01 21:00:00,33.247,5.921,0.9273,36.7
1737,36,6,2025-06-01 21:00:00,32.145,5.822,0.9551,73.7
1738,37,7,2025-06-01 21:00:00,128.052,55.136,0.9782,38.3
1739,38,7,2025-06-01 21:00:00,169.57,68.163,0.9298,38.8
1740,39,8,2025-06-01 21:00:00,349.624,154.804,0.9672,88.1
1741,40,9,2025-06-01 21:00:00,47.38,9.646,0.9843,49.2
1742,41,9,2025-06-01 21:00:00,50.139,9.527,0.9121,74.9
1743,42,9,2025-06-01 21:00:00,50.289,10.108,0.9525,64.8
1744,43,10,2025-06-01 21:00:00,0.0,0.0,0.909,46.0
1745,44,10,2025-06-01 21:00:00,0.0,0.0,0.9773,36.0
1746,45,10,2025-06-01 21:00:00,0.0,0.0,0.9832,50.8
1747,46,10,2025-06-01 21:00:00,0.0,0.0,0.9806,51.0
1748,47,10,2025-06-01 21:00:00,0.0,0.0,0.9936,32.6
1749,48,10,2025-06-01 21:00:00,0.0,0.0,0.9107,32.5
1750,49,10,2025-06-01 21:00:00,0.0,0.0,0.9275,39.3
1751,50,10,2025-06-01 21:00:00,0.0,0.0,0.9863,27.0
1752,51,10,2025-06-01 21:00:00,0.0,0.0,0.9533,49.5
1753,52,10,2025-06-01 21:00:00,0.0,0.0,0.9113,44.1
1754,53,11,2025-06-01 21:00:00,0.0,0.0,0.9475,33.6
1755,54,11,2025-06-01 21:00:00,0.0,0.0,0.9278,52.4
1756,55,11,2025-06-01 21:00:00,0.0,0.0,0.9145,41.6
1757,56,11,2025-06-01 21:00:00,0.0,0.0,0.9368,35.8
1758,57,11,2025-06-01 21:00:00,0.0,0.0,0.9645,56.7
1759,58,11,2025-06-01 21:00:00,0.0,0.0,0.9035,50.9
1760,59,12,2025-06-01 21:00:00,59.888,10.312,0.9917,75.3
1761,60,12,2025-06-01 21:00:00,50.247,9.315,0.9639,77.0
1762,61,12,2025-06-01 21:00:00,61.728,12.186,0.9535,49.2
1763,62,12,2025-06-01 21:00:00,53.592,9.128,0.9961,90.7
1764,63,12,2025-06-01 21:00:00,61.989,11.284,0.9936,80.4
1765,64,13,2025-06-01 21:00:00,76.704,15.677,0.916,61.3
1766,65,13,2025-06-01 21:00:00,77.228,15.638,0.9644,82.4
1767,66,13,2025-06-01 21:00:00,76.083,13.178,0.9779,64.5
1768,67,14,2025-06-01 21:00:00,0.0,0.0,0.9737,57.4
1769,68,14,2025-06-01 21:00:00,0.0,0.0,0.9333,39.8
1770,69,14,2025-06-01 21:00:00,0.0,0.0,0.9919,28.5
1771,70,14,2025-06-01 21:00:00,0.0,0.0,0.916,34.1
1772,71,14,2025-06-01 21:00:00,0.0,0.0,0.9066,39.7
1773,72,14,2025-06-01 21:00:00,0.0,0.0,0.9729,44.2
1774,73,14,2025-06-01 21:00:00,0.0,0.0,0.9327,49.3
1775,74,15,2025-06-01 21:00:00,9.601,1.878,0.9184,61.6
1776,75,15,2025-06-01 21:00:00,9.255,1.574,0.92,53.3
1777,76,15,2025-06-01 21:00:00,9.068,1.582,0.925,77.8
1778,77,15,2025-06-01 21:00:00,9.617,1.885,0.913,70.6
1779,78,15,2025-06-01 21:00:00,8.594,1.784,0.9451,87.4
1780,79,15,2025-06-01 21:00:00,7.802,1.38,0.9593,54.7
1781,80,15,2025-06-01 21:00:00,8.227,1.426,0.9368,58.6
1782,81,15,2025-06-01 21:00:00,8.5,1.729,0.957,36.2
1783,1,1,2025-06-01 22:00:00,59.603,11.464,0.9612,48.7
1784,2,1,2025-06-01 22:00:00,61.108,11.519,0.9262,86.1
1785,3,1,2025-06-01 22:00:00,60.214,11.725,0.96,44.0
1786,4,1,2025-06-01 22:00:00,80.912,14.306,0.9567,35.8
1787,5,1,2025-06-01 22:00:00,71.063,14.279,0.9928,84.6
1788,6,1,2025-06-01 22:00:00,70.341,12.59,0.9203,91.8
1789,7,1,2025-06-01 22:00:00,77.616,14.021,0.9746,57.9
1790,8,1,2025-06-01 22:00:00,68.909,12.284,0.9216,84.4
1791,9,2,2025-06-01 22:00:00,58.164,10.328,0.918,82.5
1792,10,2,2025-06-01 22:00:00,45.934,9.602,0.9235,62.1
1793,11,2,2025-06-01 22:00:00,49.781,9.623,0.9647,40.1
1794,12,2,2025-06-01 22:00:00,53.646,10.99,0.9974,58.9
1795,13,2,2025-06-01 22:00:00,49.149,9.109,0.9423,70.8
1796,14,2,2025-06-01 22:00:00,46.71,8.981,0.9052,90.9
1797,15,2,2025-06-01 22:00:00,53.682,9.887,0.9606,75.2
1798,16,2,2025-06-01 22:00:00,59.488,11.801,0.981,35.3
1799,17,3,2025-06-01 22:00:00,37.212,6.893,0.9978,75.3
1800,18,3,2025-06-01 22:00:00,32.739,6.734,0.9041,45.8
1801,19,3,2025-06-01 22:00:00,33.191,6.297,0.9339,63.1
1802,20,3,2025-06-01 22:00:00,32.227,6.394,0.9433,50.6
1803,21,4,2025-06-01 22:00:00,5.492,1.149,0.9499,93.4
1804,22,4,2025-06-01 22:00:00,5.431,1.002,0.943,89.2
1805,23,4,2025-06-01 22:00:00,5.397,1.097,0.9927,66.0
1806,24,4,2025-06-01 22:00:00,5.724,1.011,0.9737,64.5
1807,25,4,2025-06-01 22:00:00,6.696,1.287,0.9923,73.2
1808,26,4,2025-06-01 22:00:00,5.732,1.018,0.9055,46.0
1809,27,4,2025-06-01 22:00:00,5.789,1.022,0.9467,42.0
1810,28,4,2025-06-01 22:00:00,6.592,1.251,0.9442,94.3
1811,29,5,2025-06-01 22:00:00,81.908,15.424,0.9112,78.2
1812,30,5,2025-06-01 22:00:00,71.186,13.097,0.9204,52.0
1813,31,5,2025-06-01 22:00:00,89.027,17.805,0.9823,68.8
1814,32,5,2025-06-01 22:00:00,84.564,15.094,0.9998,35.2
1815,33,6,2025-06-01 22:00:00,31.928,5.658,0.992,49.8
1816,34,6,2025-06-01 22:00:00,29.374,5.104,0.9329,52.1
1817,35,6,2025-06-01 22:00:00,33.967,5.94,0.9374,90.7
1818,36,6,2025-06-01 22:00:00,25.648,4.692,0.9029,62.6
1819,37,7,2025-06-01 22:00:00,160.395,66.338,0.9628,51.2
1820,38,7,2025-06-01 22:00:00,157.979,63.675,0.9044,72.3
1821,39,8,2025-06-01 22:00:00,300.153,133.964,1.0,89.4
1822,40,9,2025-06-01 22:00:00,53.722,9.411,0.9863,83.1
1823,41,9,2025-06-01 22:00:00,45.575,9.203,0.9744,67.8
1824,42,9,2025-06-01 22:00:00,50.636,8.796,0.9255,49.4
1825,43,10,2025-06-01 22:00:00,0.0,0.0,0.9771,39.0
1826,44,10,2025-06-01 22:00:00,0.0,0.0,0.9021,32.3
1827,45,10,2025-06-01 22:00:00,0.0,0.0,0.9389,39.1
1828,46,10,2025-06-01 22:00:00,0.0,0.0,0.9647,58.4
1829,47,10,2025-06-01 22:00:00,0.0,0.0,0.9154,35.4
1830,48,10,2025-06-01 22:00:00,0.0,0.0,0.9801,50.8
1831,49,10,2025-06-01 22:00:00,0.0,0.0,0.9922,56.6
1832,50,10,2025-06-01 22:00:00,0.0,0.0,0.9604,37.6
1833,51,10,2025-06-01 22:00:00,0.0,0.0,0.9096,37.9
1834,52,10,2025-06-01 22:00:00,0.0,0.0,0.92,40.6
1835,53,11,2025-06-01 22:00:00,0.0,0.0,0.9388,34.4
1836,54,11,2025-06-01 22:00:00,0.0,0.0,0.96,28.2
1837,55,11,2025-06-01 22:00:00,0.0,0.0,0.9423,37.9
1838,56,11,2025-06-01 22:00:00,0.0,0.0,0.9186,47.1
1839,57,11,2025-06-01 22:00:00,0.0,0.0,0.9093,43.0
1840,58,11,2025-06-01 22:00:00,0.0,0.0,0.9973,48.7
1841,59,12,2025-06-01 22:00:00,57.216,11.36,0.9931,66.6
1842,60,12,2025-06-01 22:00:00,57.209,9.918,0.9468,39.8
1843,61,12,2025-06-01 22:00:00,59.934,10.909,0.9984,76.1
1844,62,12,2025-06-01 22:00:00,51.085,9.193,0.9428,69.1
1845,63,12,2025-06-01 22:00:00,55.509,11.473,0.9513,65.6
1846,64,13,2025-06-01 22:00:00,79.772,15.044,0.972,83.8
1847,65,13,2025-06-01 22:00:00,78.244,15.134,0.9769,36.0
1848,66,13,2025-06-01 22:00:00,88.464,16.677,0.9786,85.6
1849,67,14,2025-06-01 22:00:00,0.0,0.0,0.9045,39.6
1850,68,14,2025-06-01 22:00:00,0.0,0.0,0.9704,36.0
1851,69,14,2025-06-01 22:00:00,0.0,0.0,0.9724,51.5
1852,70,14,2025-06-01 22:00:00,0.0,0.0,0.945,53.3
1853,71,14,2025-06-01 22:00:00,0.0,0.0,0.9341,57.1
1854,72,14,2025-06-01 22:00:00,0.0,0.0,0.981,32.4
1855,73,14,2025-06-01 22:00:00,0.0,0.0,0.9078,59.4
1856,74,15,2025-06-01 22:00:00,8.162,1.607,0.9434,36.1
1857,75,15,2025-06-01 22:00:00,8.55,1.458,0.9656,62.6
1858,76,15,2025-06-01 22:00:00,8.579,1.684,0.9744,78.6
1859,77,15,2025-06-01 22:00:00,8.287,1.678,0.9617,76.4
1860,78,15,2025-06-01 22:00:00,10.177,2.005,0.9805,40.3
1861,79,15,2025-06-01 22:00:00,7.807,1.387,0.9816,76.8
1862,80,15,2025-06-01 22:00:00,7.959,1.362,0.9481,43.7
1863,81,15,2025-06-01 22:00:00,8.112,1.652,0.9858,67.3
1864,1,1,2025-06-01 23:00:00,61.042,12.257,0.9148,60.3
1865,2,1,2025-06-01 23:00:00,61.734,12.723,0.9739,61.7
1866,3,1,2025-06-01 23:00:00,70.133,11.978,0.945,49.6
1867,4,1,2025-06-01 23:00:00,65.799,13.369,0.9392,55.0
1868,5,1,2025-06-01 23:00:00,61.419,12.524,0.9432,59.9
1869,6,1,2025-06-01 23:00:00,70.376,13.593,0.9731,94.9
1870,7,1,2025-06-01 23:00:00,59.924,11.145,0.9513,78.5
1871,8,1,2025-06-01 23:00:00,80.393,16.577,0.9868,48.9
1872,9,2,2025-06-01 23:00:00,46.494,7.939,0.9576,68.2
1873,10,2,2025-06-01 23:00:00,50.124,9.821,0.9889,42.0
1874,11,2,2025-06-01 23:00:00,56.342,11.034,0.9448,61.2
1875,12,2,2025-06-01 23:00:00,48.257,9.605,0.9469,61.3
1876,13,2,2025-06-01 23:00:00,54.325,10.512,0.9685,90.3
1877,14,2,2025-06-01 23:00:00,60.385,11.993,0.9468,88.0
1878,15,2,2025-06-01 23:00:00,58.099,10.784,0.9417,91.5
1879,16,2,2025-06-01 23:00:00,56.864,10.486,0.9472,93.3
1880,17,3,2025-06-01 23:00:00,33.097,5.901,0.9691,40.2
1881,18,3,2025-06-01 23:00:00,36.952,6.538,0.9156,64.5
1882,19,3,2025-06-01 23:00:00,40.684,8.451,0.9494,49.1
1883,20,3,2025-06-01 23:00:00,37.84,7.945,0.9359,50.6
1884,21,4,2025-06-01 23:00:00,6.179,1.094,0.9859,65.2
1885,22,4,2025-06-01 23:00:00,6.425,1.179,0.9114,48.6
1886,23,4,2025-06-01 23:00:00,5.962,1.13,0.9994,82.1
1887,24,4,2025-06-01 23:00:00,6.354,1.276,0.9557,88.8
1888,25,4,2025-06-01 23:00:00,6.513,1.335,0.9604,41.2
1889,26,4,2025-06-01 23:00:00,4.995,1.038,0.9799,92.8
1890,27,4,2025-06-01 23:00:00,6.328,1.322,0.9782,71.6
1891,28,4,2025-06-01 23:00:00,6.522,1.135,0.9562,65.4
1892,29,5,2025-06-01 23:00:00,71.679,12.524,0.9205,56.7
1893,30,5,2025-06-01 23:00:00,86.258,17.107,0.9762,64.9
1894,31,5,2025-06-01 23:00:00,89.95,15.847,0.9364,84.1
1895,32,5,2025-06-01 23:00:00,70.534,12.56,0.997,81.2
1896,33,6,2025-06-01 23:00:00,24.703,5.024,0.9474,52.2
1897,34,6,2025-06-01 23:00:00,26.268,4.745,0.9715,59.9
1898,35,6,2025-06-01 23:00:00,30.622,5.506,0.9753,66.8
1899,36,6,2025-06-01 23:00:00,32.122,5.638,0.9429,90.1
1900,37,7,2025-06-01 23:00:00,169.646,75.769,0.9516,75.9
1901,38,7,2025-06-01 23:00:00,171.866,70.634,0.977,78.1
1902,39,8,2025-06-01 23:00:00,306.485,117.957,0.9338,59.1
1903,40,9,2025-06-01 23:00:00,53.331,9.992,0.9393,37.2
1904,41,9,2025-06-01 23:00:00,55.711,9.807,0.9575,93.7
1905,42,9,2025-06-01 23:00:00,56.623,11.436,0.9876,93.4
1906,43,10,2025-06-01 23:00:00,0.0,0.0,0.9419,56.0
1907,44,10,2025-06-01 23:00:00,0.0,0.0,0.9701,55.6
1908,45,10,2025-06-01 23:00:00,0.0,0.0,0.9722,36.0
1909,46,10,2025-06-01 23:00:00,0.0,0.0,0.9344,53.9
1910,47,10,2025-06-01 23:00:00,0.0,0.0,0.99,46.4
1911,48,10,2025-06-01 23:00:00,0.0,0.0,0.9147,39.1
1912,49,10,2025-06-01 23:00:00,0.0,0.0,0.9644,56.1
1913,50,10,2025-06-01 23:00:00,0.0,0.0,0.9624,46.6
1914,51,10,2025-06-01 23:00:00,0.0,0.0,0.9442,37.1
1915,52,10,2025-06-01 23:00:00,0.0,0.0,0.9812,47.7
1916,53,11,2025-06-01 23:00:00,0.0,0.0,0.9775,55.8
1917,54,11,2025-06-01 23:00:00,0.0,0.0,0.9084,43.8
1918,55,11,2025-06-01 23:00:00,0.0,0.0,0.939,50.2
1919,56,11,2025-06-01 23:00:00,0.0,0.0,0.988,43.2
1920,57,11,2025-06-01 23:00:00,0.0,0.0,0.9541,32.5
1921,58,11,2025-06-01 23:00:00,0.0,0.0,0.9512,35.9
1922,59,12,2025-06-01 23:00:00,51.796,10.122,0.9023,88.4
1923,60,12,2025-06-01 23:00:00,55.314,9.976,0.9832,53.2
1924,61,12,2025-06-01 23:00:00,53.245,10.128,0.9732,85.5
1925,62,12,2025-06-01 23:00:00,50.367,9.585,0.9124,80.4
1926,63,12,2025-06-01 23:00:00,62.402,11.728,0.9572,35.3
1927,64,13,2025-06-01 23:00:00,77.807,13.962,0.9746,69.9
1928,65,13,2025-06-01 23:00:00,87.777,18.214,0.9666,85.7
1929,66,13,2025-06-01 23:00:00,75.016,13.651,0.9667,83.9
1930,67,14,2025-06-01 23:00:00,0.0,0.0,0.9573,29.9
1931,68,14,2025-06-01 23:00:00,0.0,0.0,0.9378,50.8
1932,69,14,2025-06-01 23:00:00,0.0,0.0,0.9105,43.1
1933,70,14,2025-06-01 23:00:00,0.0,0.0,0.9193,52.2
1934,71,14,2025-06-01 23:00:00,0.0,0.0,0.9454,30.1
1935,72,14,2025-06-01 23:00:00,0.0,0.0,0.9426,39.4
1936,73,14,2025-06-01 23:00:00,0.0,0.0,0.9092,39.9
1937,74,15,2025-06-01 23:00:00,7.792,1.392,0.9078,75.6
1938,75,15,2025-06-01 23:00:00,8.573,1.649,0.9779,87.3
1939,76,15,2025-06-01 23:00:00,9.092,1.777,0.9997,76.3
1940,77,15,2025-06-01 23:00:00,10.133,2.019,0.9417,44.8
1941,78,15,2025-06-01 23:00:00,8.868,1.68,0.9458,93.1
1942,79,15,2025-06-01 23:00:00,8.889,1.699,0.9694,62.3
1943,80,15,2025-06-01 23:00:00,7.513,1.324,0.9559,90.3
1944,81,15,2025-06-01 23:00:00,7.76,1.584,0.911,57.2
1945,1,1,2025-06-02 00:00:00,65.679,12.539,0.9118,53.3
1946,2,1,2025-06-02 00:00:00,67.613,12.289,0.9028,43.6
1947,3,1,2025-06-02 00:00:00,76.941,14.378,0.9937,53.3
1948,4,1,2025-06-02 00:00:00,65.54,11.622,0.974,35.1
1949,5,1,2025-06-02 00:00:00,71.557,12.358,0.9045,63.9
1950,6,1,2025-06-02 00:00:00,66.137,12.44,0.9338,57.6
1951,7,1,2025-06-02 00:00:00,78.096,15.881,0.9133,43.3
1952,8,1,2025-06-02 00:00:00,73.584,14.751,0.9667,43.9
1953,9,2,2025-06-02 00:00:00,58.184,10.099,0.9625,72.4
1954,10,2,2025-06-02 00:00:00,52.216,10.757,0.9339,37.7
1955,11,2,2025-06-02 00:00:00,57.178,10.734,0.9277,40.3
1956,12,2,2025-06-02 00:00:00,48.332,8.264,0.963,81.3
1957,13,2,2025-06-02 00:00:00,50.842,9.955,0.9644,40.1
1958,14,2,2025-06-02 00:00:00,62.167,11.916,0.9758,92.4
1959,15,2,2025-06-02 00:00:00,54.573,10.916,0.9503,36.1
1960,16,2,2025-06-02 00:00:00,56.965,10.896,0.9962,51.5
1961,17,3,2025-06-02 00:00:00,33.623,6.832,0.9839,69.8
1962,18,3,2025-06-02 00:00:00,32.167,6.155,0.932,70.3
1963,19,3,2025-06-02 00:00:00,37.055,7.684,0.934,45.8
1964,20,3,2025-06-02 00:00:00,31.439,6.008,0.9382,40.5
1965,21,4,2025-06-02 00:00:00,6.752,1.294,0.9285,46.0
1966,22,4,2025-06-02 00:00:00,6.352,1.119,0.9952,75.7
1967,23,4,2025-06-02 00:00:00,5.011,1.045,0.9181,77.8
1968,24,4,2025-06-02 00:00:00,5.463,0.95,0.9142,88.6
1969,25,4,2025-06-02 00:00:00,5.387,1.119,0.99,38.1
1970,26,4,2025-06-02 00:00:00,5.353,1.038,0.9236,65.5
1971,27,4,2025-06-02 00:00:00,5.853,1.217,0.9269,54.1
1972,28,4,2025-06-02 00:00:00,5.945,1.026,0.9029,73.0
1973,29,5,2025-06-02 00:00:00,91.073,15.55,0.9554,70.2
1974,30,5,2025-06-02 00:00:00,69.977,14.032,0.9652,42.5
1975,31,5,2025-06-02 00:00:00,82.1,15.422,0.9846,65.0
1976,32,5,2025-06-02 00:00:00,87.675,15.404,0.954,45.1
1977,33,6,2025-06-02 00:00:00,26.97,5.613,0.9961,68.3
1978,34,6,2025-06-02 00:00:00,25.037,5.07,0.9961,72.2
1979,35,6,2025-06-02 00:00:00,30.847,5.451,0.906,90.3
1980,36,6,2025-06-02 00:00:00,27.237,4.904,0.968,95.0
1981,37,7,2025-06-02 00:00:00,166.943,65.925,0.9841,51.9
1982,38,7,2025-06-02 00:00:00,133.845,55.865,0.907,40.4
1983,39,8,2025-06-02 00:00:00,324.33,142.1,0.9725,94.9
1984,40,9,2025-06-02 00:00:00,55.01,9.816,0.9505,83.1
1985,41,9,2025-06-02 00:00:00,55.099,11.45,0.9635,93.8
1986,42,9,2025-06-02 00:00:00,52.307,9.463,0.9662,54.3
1987,43,10,2025-06-02 00:00:00,0.0,0.0,0.9211,58.6
1988,44,10,2025-06-02 00:00:00,0.0,0.0,0.9328,57.0
1989,45,10,2025-06-02 00:00:00,0.0,0.0,0.9134,57.3
1990,46,10,2025-06-02 00:00:00,0.0,0.0,0.9609,25.1
1991,47,10,2025-06-02 00:00:00,0.0,0.0,0.901,31.1
1992,48,10,2025-06-02 00:00:00,0.0,0.0,0.9556,49.4
1993,49,10,2025-06-02 00:00:00,0.0,0.0,0.9489,38.7
1994,50,10,2025-06-02 00:00:00,0.0,0.0,0.9081,55.7
1995,51,10,2025-06-02 00:00:00,0.0,0.0,0.9651,43.9
1996,52,10,2025-06-02 00:00:00,0.0,0.0,0.9893,53.6
1997,53,11,2025-06-02 00:00:00,0.0,0.0,0.9445,29.3
1998,54,11,2025-06-02 00:00:00,0.0,0.0,0.9972,38.2
1999,55,11,2025-06-02 00:00:00,0.0,0.0,0.9601,38.5
2000,56,11,2025-06-02 00:00:00,0.0,0.0,0.9839,53.4
2001,57,11,2025-06-02 00:00:00,0.0,0.0,0.9984,29.4
2002,58,11,2025-06-02 00:00:00,0.0,0.0,0.937,31.8
2003,59,12,2025-06-02 00:00:00,45.945,9.176,0.9758,75.8
2004,60,12,2025-06-02 00:00:00,58.303,10.358,0.9816,72.5
2005,61,12,2025-06-02 00:00:00,60.055,10.741,0.998,93.0
2006,62,12,2025-06-02 00:00:00,46.43,8.808,0.9704,71.4
2007,63,12,2025-06-02 00:00:00,45.906,9.611,0.9638,41.7
2008,64,13,2025-06-02 00:00:00,76.171,14.473,0.917,46.6
2009,65,13,2025-06-02 00:00:00,88.419,17.409,0.9603,45.5
2010,66,13,2025-06-02 00:00:00,84.42,16.87,0.9127,91.0
2011,67,14,2025-06-02 00:00:00,0.0,0.0,0.9855,55.8
2012,68,14,2025-06-02 00:00:00,0.0,0.0,0.9729,34.6
2013,69,14,2025-06-02 00:00:00,0.0,0.0,0.9848,25.8
2014,70,14,2025-06-02 00:00:00,0.0,0.0,0.997,48.7
2015,71,14,2025-06-02 00:00:00,0.0,0.0,0.9614,48.8
2016,72,14,2025-06-02 00:00:00,0.0,0.0,0.9883,25.1
2017,73,14,2025-06-02 00:00:00,0.0,0.0,0.9427,48.6
2018,74,15,2025-06-02 00:00:00,9.28,1.895,0.9323,85.7
2019,75,15,2025-06-02 00:00:00,8.584,1.501,0.9518,64.7
2020,76,15,2025-06-02 00:00:00,8.9,1.528,0.9721,37.8
2021,77,15,2025-06-02 00:00:00,10.048,1.922,0.9316,58.5
2022,78,15,2025-06-02 00:00:00,8.378,1.719,0.9808,94.4
2023,79,15,2025-06-02 00:00:00,8.066,1.594,0.9958,90.0
2024,80,15,2025-06-02 00:00:00,7.983,1.462,0.9063,72.5
2025,81,15,2025-06-02 00:00:00,7.5,1.405,0.9024,82.8
2026,1,1,2025-06-02 01:00:00,80.388,16.369,0.9247,63.4
2027,2,1,2025-06-02 01:00:00,80.929,16.453,0.9822,66.2
2028,3,1,2025-06-02 01:00:00,64.475,11.149,0.96,61.3
2029,4,1,2025-06-02 01:00:00,61.26,11.508,0.9125,93.5
2030,5,1,2025-06-02 01:00:00,79.97,14.802,0.989,76.6
2031,6,1,2025-06-02 01:00:00,76.915,13.266,0.9802,38.3
2032,7,1,2025-06-02 01:00:00,72.998,13.671,0.9102,38.3
2033,8,1,2025-06-02 01:00:00,60.27,12.295,0.9402,72.0
2034,9,2,2025-06-02 01:00:00,52.634,10.768,0.9787,72.4
2035,10,2,2025-06-02 01:00:00,53.375,10.065,0.9428,72.2
2036,11,2,2025-06-02 01:00:00,47.205,9.254,0.9676,36.6
2037,12,2,2025-06-02 01:00:00,54.493,10.545,0.9108,35.7
2038,13,2,2025-06-02 01:00:00,57.929,11.222,0.9841,89.3
2039,14,2,2025-06-02 01:00:00,47.638,9.068,0.9355,63.9
2040,15,2,2025-06-02 01:00:00,56.309,9.991,0.9138,37.6
2041,16,2,2025-06-02 01:00:00,47.667,9.218,0.9513,74.1
2042,17,3,2025-06-02 01:00:00,35.448,6.854,0.9541,43.7
2043,18,3,2025-06-02 01:00:00,36.791,7.142,0.9291,93.2
2044,19,3,2025-06-02 01:00:00,37.37,7.336,0.9145,49.2
2045,20,3,2025-06-02 01:00:00,40.992,7.886,0.9055,55.6
2046,21,4,2025-06-02 01:00:00,6.746,1.32,0.9201,39.1
2047,22,4,2025-06-02 01:00:00,5.258,0.994,0.9692,63.0
2048,23,4,2025-06-02 01:00:00,6.209,1.267,0.9566,55.1
2049,24,4,2025-06-02 01:00:00,5.466,1.001,0.9105,87.6
2050,25,4,2025-06-02 01:00:00,6.621,1.257,0.992,73.3
2051,26,4,2025-06-02 01:00:00,6.21,1.172,0.9213,63.8
2052,27,4,2025-06-02 01:00:00,6.352,1.287,0.9807,57.6
2053,28,4,2025-06-02 01:00:00,5.657,1.149,0.9007,35.6
2054,29,5,2025-06-02 01:00:00,76.636,14.728,0.9142,61.4
2055,30,5,2025-06-02 01:00:00,83.738,17.293,0.936,93.5
2056,31,5,2025-06-02 01:00:00,72.512,13.151,0.9219,50.7
2057,32,5,2025-06-02 01:00:00,71.867,14.654,0.9246,46.8
2058,33,6,2025-06-02 01:00:00,26.313,4.749,0.9101,84.9
2059,34,6,2025-06-02 01:00:00,25.944,5.09,0.9885,55.3
2060,35,6,2025-06-02 01:00:00,26.638,5.015,0.937,57.3
2061,36,6,2025-06-02 01:00:00,26.269,5.019,0.9799,72.4
2062,37,7,2025-06-02 01:00:00,147.079,63.21,0.9118,88.0
2063,38,7,2025-06-02 01:00:00,132.357,52.053,0.9533,76.7
2064,39,8,2025-06-02 01:00:00,286.834,117.621,0.9636,90.3
2065,40,9,2025-06-02 01:00:00,53.184,10.291,0.9854,52.7
2066,41,9,2025-06-02 01:00:00,43.445,7.815,0.9629,51.8
2067,42,9,2025-06-02 01:00:00,43.094,8.202,0.9584,64.3
2068,43,10,2025-06-02 01:00:00,0.0,0.0,0.9727,52.5
2069,44,10,2025-06-02 01:00:00,0.0,0.0,0.9791,46.5
2070,45,10,2025-06-02 01:00:00,0.0,0.0,0.9167,38.6
2071,46,10,2025-06-02 01:00:00,0.0,0.0,0.9882,51.3
2072,47,10,2025-06-02 01:00:00,0.0,0.0,0.9374,43.2
2073,48,10,2025-06-02 01:00:00,0.0,0.0,0.9179,49.9
2074,49,10,2025-06-02 01:00:00,0.0,0.0,0.9525,41.9
2075,50,10,2025-06-02 01:00:00,0.0,0.0,0.9956,41.6
2076,51,10,2025-06-02 01:00:00,0.0,0.0,0.9581,47.3
2077,52,10,2025-06-02 01:00:00,0.0,0.0,0.9791,47.7
2078,53,11,2025-06-02 01:00:00,0.0,0.0,0.9207,56.3
2079,54,11,2025-06-02 01:00:00,0.0,0.0,0.9452,33.2
2080,55,11,2025-06-02 01:00:00,0.0,0.0,0.9219,39.9
2081,56,11,2025-06-02 01:00:00,0.0,0.0,0.9377,30.5
2082,57,11,2025-06-02 01:00:00,0.0,0.0,0.9842,33.9
